customer_id,company_name,region,subscription_tier,signup_date,is_active,monthly_revenue
CUST-03046,Moore-Brown,SEA,Starter,2025-11-30,True,99
CUST-03047,"Adams, Stephens and Smith",India,Starter,2025-11-02,True,99
CUST-03048,Garcia LLC,India,Starter,2025-06-27,True,99
CUST-03049,Hunt Group,India,Starter,2025-07-28,False,99
CUST-03050,Smith and Sons,India,Enterprise,2025-08-09,True,2499
CUST-03051,Perez Group,SEA,Growth,2025-03-25,True,499
CUST-03052,Gomez LLC,India,Starter,2025-09-05,True,99
CUST-03053,Dorsey Ltd,India,Enterprise,2025-08-21,True,2499
CUST-03054,Mcdaniel-Espinoza,US,Starter,2026-06-14,True,99
CUST-03055,Vasquez Inc,US,Growth,2025-07-25,True,499
CUST-03056,Garcia LLC,US,Starter,2024-09-29,True,99
CUST-03057,Jones-Cook,India,Growth,2025-09-24,True,499
CUST-03058,Mclean-Gillespie,India,Starter,2024-11-04,True,99
CUST-03059,Munoz and Sons,US,Starter,2024-07-05,True,99
CUST-03060,Moreno-Greene,India,Starter,2025-05-26,True,99
CUST-03061,"Coleman, Barry and Mcdaniel",India,Starter,2025-10-12,True,99
CUST-03062,"Roth, Bailey and Garcia",SEA,Starter,2025-04-17,True,99
CUST-03063,Stanley-Cantu,US,Starter,2025-04-09,True,99
CUST-03064,"Lindsey, Mccormick and Hensley",US,Starter,2025-04-15,True,99
CUST-03065,Strickland and Sons,India,Growth,2025-10-13,True,499
CUST-03066,Hernandez-Griffin,India,Starter,2024-11-23,True,99
CUST-03067,Briggs-Wilson,US,Growth,2024-11-09,True,499
CUST-03068,Moyer-Ramirez,India,Starter,2025-04-07,True,99
CUST-03069,Morris and Sons,US,Enterprise,2025-11-21,True,2499
CUST-03070,Saunders LLC,US,Enterprise,2026-06-04,True,2499
CUST-03071,Snyder-Olson,US,Starter,2025-10-01,True,99
CUST-03072,Guzman-Fields,India,Growth,2025-05-12,True,499
CUST-03073,Pham Ltd,India,Starter,2026-03-15,True,99
CUST-03074,Reyes PLC,SEA,Enterprise,2024-10-12,True,2499
CUST-03075,Ryan-Vasquez,US,Growth,2025-06-15,True,499
CUST-03076,"Underwood, Cruz and Carpenter",US,Starter,2025-05-28,True,99
CUST-03077,Rose-Frank,India,Starter,2025-12-10,True,99
CUST-03078,"Robinson, Miller and Ward",India,Starter,2024-10-28,True,99
CUST-03079,Mcknight Inc,US,Starter,2024-10-09,True,99
CUST-03080,Grant-Rosario,US,Growth,2024-12-27,False,499
CUST-03081,Brown LLC,US,Starter,2025-05-11,False,99
CUST-03082,Allison-Delacruz,India,Starter,2025-08-16,True,99
CUST-03083,Phillips and Sons,SEA,Starter,2024-12-24,True,99
CUST-03084,"Bonilla, Durham and Sanchez",US,Starter,2024-08-27,True,99
CUST-03085,Brown and Sons,US,Starter,2026-03-12,True,99
CUST-03086,Hayden Ltd,SEA,Growth,2024-11-06,True,499
CUST-03087,Bennett Inc,India,Starter,2025-06-24,True,99
CUST-03088,"Hanna, Watson and Miles",SEA,Growth,2025-03-15,True,499
CUST-03089,"Perkins, Woods and Wheeler",India,Starter,2024-12-20,False,99
CUST-03090,Johnson LLC,SEA,Starter,2026-05-28,True,99
CUST-03091,Miller Inc,US,Growth,2025-01-07,True,499
CUST-03092,Carroll Group,India,Starter,2024-09-27,False,99
CUST-03093,Cannon Group,US,Starter,2025-08-11,True,99
CUST-03094,"Taylor, Rose and Rush",India,Growth,2024-11-30,True,499
CUST-03095,Jenkins-Rogers,US,Starter,2025-10-13,True,99
CUST-03096,"Dominguez, Mitchell and Moore",US,Starter,2026-01-19,True,99
CUST-03097,"Johnson, Potter and Gordon",India,Growth,2025-10-08,True,499
CUST-03098,Sanders Group,India,Growth,2025-12-22,True,499
CUST-03099,"Vaughan, Gibson and Dawson",SEA,Starter,2026-01-29,True,99
CUST-03100,Ellison-Shaw,India,Starter,2025-03-18,True,99
CUST-03101,"Perez, Huynh and Nelson",US,Starter,2025-03-14,True,99
CUST-03102,Boyd and Sons,US,Starter,2025-10-30,True,99
CUST-03103,"Lewis, Montgomery and Robinson",SEA,Growth,2025-06-24,False,499
CUST-03104,Carson PLC,India,Enterprise,2026-04-03,True,2499
CUST-03105,"Skinner, Velasquez and Mcdonald",SEA,Enterprise,2025-09-02,True,2499
CUST-03106,Delgado-Sullivan,US,Starter,2026-03-23,True,99
CUST-03107,Martin-Pratt,India,Starter,2026-01-26,True,99
CUST-03108,"Coleman, Nelson and Garcia",SEA,Growth,2026-02-19,True,499
CUST-03109,Morrison-Bradford,US,Starter,2024-07-19,True,99
CUST-03110,Allen and Sons,US,Growth,2024-10-27,False,499
CUST-03111,"Rodriguez, Lewis and Smith",India,Growth,2026-05-28,False,499
CUST-03112,Lopez-Harris,US,Enterprise,2026-02-22,False,2499
CUST-03113,Allen Inc,India,Starter,2026-06-15,True,99
CUST-03114,"Cunningham, Elliott and Tyler",India,Starter,2026-03-24,False,99
CUST-03115,Williams Inc,US,Growth,2026-04-15,True,499
CUST-03116,Smith-Kelly,US,Growth,2026-04-10,False,499
CUST-03117,Benjamin-Porter,India,Enterprise,2024-10-06,False,2499
CUST-03118,Walton-Swanson,India,Starter,2026-05-19,False,99
CUST-03119,Park Inc,India,Growth,2025-07-28,True,499
CUST-03120,Russell-Figueroa,India,Growth,2024-07-07,True,499
CUST-03121,Shaw and Sons,India,Starter,2024-08-31,True,99
CUST-03122,Matthews Group,India,Growth,2026-04-23,True,499
CUST-03123,Willis-Christian,SEA,Growth,2025-06-11,True,499
CUST-03124,Martin-Fleming,US,Starter,2025-07-15,True,99
CUST-03125,Mcclure Inc,US,Starter,2024-08-25,True,99
CUST-03126,"Hall, Lewis and Maldonado",US,Growth,2025-12-02,True,499
CUST-03127,Mack and Sons,India,Starter,2024-07-14,True,99
CUST-03128,"Black, Chandler and Curtis",US,Enterprise,2025-05-16,False,2499
CUST-03129,West-Anderson,US,Starter,2024-10-02,True,99
CUST-03130,Ward-Chase,US,Starter,2025-09-05,True,99
CUST-03131,Williams-Marquez,US,Enterprise,2025-02-09,True,2499
CUST-03132,"Hughes, Clark and Bishop",US,Enterprise,2025-04-01,True,2499
CUST-03133,Rubio PLC,SEA,Starter,2026-04-28,True,99
CUST-03134,"Gamble, Davis and Smith",India,Growth,2026-06-04,True,499
CUST-03135,Payne-Novak,US,Starter,2024-07-07,False,99
CUST-03136,Porter Group,US,Starter,2024-10-05,True,99
CUST-03137,Jackson-Phillips,US,Starter,2026-01-26,True,99
CUST-03138,Ramirez LLC,SEA,Starter,2025-04-20,True,99
CUST-03139,Davis-White,India,Growth,2025-11-19,True,499
CUST-03140,Scott-Kennedy,India,Growth,2026-02-03,True,499
CUST-03141,Hines-Ramos,US,Enterprise,2025-09-10,True,2499
CUST-03142,Case PLC,SEA,Growth,2025-02-01,True,499
CUST-03143,Williams-Trevino,SEA,Starter,2025-01-17,True,99
CUST-03144,Ortiz-Harvey,India,Growth,2025-06-12,True,499
CUST-03145,"Anderson, Richardson and Kirk",India,Enterprise,2024-12-14,True,2499
CUST-03146,Brooks-Fleming,US,Growth,2026-02-17,False,499
CUST-03147,"Cole, Rich and Esparza",US,Growth,2025-04-03,True,499
CUST-03148,Oliver Ltd,US,Enterprise,2025-11-24,False,2499
CUST-03149,Figueroa and Sons,SEA,Starter,2024-12-06,True,99
CUST-03150,"Nicholson, Smith and Farrell",US,Growth,2025-01-25,True,499
CUST-03151,Bennett-Hudson,India,Enterprise,2024-09-06,True,2499
CUST-03152,Walker Group,US,Enterprise,2026-05-08,True,2499
CUST-03153,"Davis, Owens and Day",SEA,Starter,2026-04-06,True,99
CUST-03154,Rodriguez-White,SEA,Growth,2025-11-05,True,499
CUST-03155,Lowery Group,US,Growth,2025-01-28,True,499
CUST-03156,Gonzalez-Murphy,US,Starter,2025-12-17,True,99
CUST-03157,Peterson-Munoz,India,Growth,2025-01-01,False,499
CUST-03158,Park Group,US,Starter,2025-10-19,False,99
CUST-03159,Ramirez Inc,India,Starter,2024-08-19,True,99
CUST-03160,"Moore, Harrison and Bowman",SEA,Starter,2024-07-17,True,99
CUST-03161,Carroll-Huerta,India,Growth,2026-01-22,True,499
CUST-03162,Brown-Stokes,India,Starter,2024-12-09,True,99
CUST-03163,Irwin-Lewis,SEA,Starter,2024-11-15,True,99
CUST-03164,Parrish Ltd,India,Starter,2024-12-26,True,99
CUST-03165,Nelson-Reid,SEA,Starter,2026-01-16,False,99
CUST-03166,Thomas LLC,US,Starter,2025-12-19,True,99
CUST-03167,Miller-Russo,India,Starter,2024-09-28,True,99
CUST-03168,Savage-Warren,US,Growth,2026-03-28,True,499
CUST-03169,"Orozco, White and Brown",SEA,Growth,2025-08-08,True,499
CUST-03170,Peterson-Mullins,US,Starter,2025-05-24,True,99
CUST-03171,Gonzalez Group,India,Starter,2026-04-05,True,99
CUST-03172,Alvarez-Barker,India,Growth,2025-11-20,True,499
CUST-03173,Sheppard Group,India,Starter,2026-01-26,False,99
CUST-03174,Gaines-Hudson,India,Enterprise,2025-05-21,True,2499
CUST-03175,Hoffman PLC,India,Growth,2025-06-23,True,499
CUST-03176,Miller Ltd,US,Starter,2026-04-20,False,99
CUST-03177,"Jensen, Morris and Downs",US,Starter,2025-09-12,True,99
CUST-03178,"Newton, Doyle and Stewart",US,Growth,2025-10-31,True,499
CUST-03179,Mosley and Sons,US,Starter,2024-08-01,True,99
CUST-03180,Lin-Wilson,India,Starter,2026-05-15,False,99
CUST-03181,"Russell, Meyer and Smith",India,Starter,2025-05-19,True,99
CUST-03182,Harding-Mathews,India,Growth,2025-05-17,True,499
CUST-03183,"Cole, Montes and Davis",India,Growth,2025-11-02,True,499
CUST-03184,Reese and Sons,SEA,Starter,2025-07-06,True,99
CUST-03185,Horton-Schroeder,SEA,Growth,2026-01-23,True,499
CUST-03186,"Gray, Bailey and Farley",India,Starter,2025-01-09,True,99
CUST-03187,"Ray, Smith and Cervantes",India,Growth,2025-06-24,False,499
CUST-03188,Turner LLC,US,Starter,2025-07-03,True,99
CUST-03189,"Fuentes, Martinez and Porter",US,Growth,2025-11-07,False,499
CUST-03190,Gutierrez-Bell,India,Enterprise,2025-10-30,True,2499
CUST-03191,"Simmons, Dickson and Rogers",US,Starter,2024-10-07,True,99
CUST-03192,Ellis LLC,US,Starter,2026-01-28,False,99
CUST-03193,Tran and Sons,India,Starter,2024-08-03,True,99
CUST-03194,"Graham, Mitchell and Keller",India,Starter,2025-12-29,True,99
CUST-03195,"Kim, Campbell and Oliver",SEA,Starter,2026-06-13,True,99
CUST-03196,Cowan Inc,US,Growth,2024-09-07,True,499
CUST-03197,Banks PLC,US,Enterprise,2024-08-24,True,2499
CUST-03198,Garcia-Brady,India,Starter,2025-11-20,True,99
CUST-03199,"Ho, Garcia and Wallace",India,Growth,2026-05-02,True,499
CUST-03200,"Shaffer, Contreras and Christian",SEA,Growth,2024-08-10,True,499
CUST-03201,Walker Group,SEA,Growth,2025-02-08,True,499
CUST-03202,"James, Gonzalez and Harrison",India,Starter,2024-06-25,True,99
CUST-03203,Bell Group,US,Starter,2025-08-26,True,99
CUST-03204,Odonnell-Newman,US,Starter,2024-12-20,True,99
CUST-03205,"Foster, Ayers and Casey",US,Starter,2025-07-24,True,99
CUST-03206,"Campbell, Hobbs and Baker",US,Growth,2025-01-04,False,499
CUST-03207,Nunez-Smith,US,Growth,2025-01-01,True,499
CUST-03208,Johnson-Johnson,SEA,Starter,2026-01-21,True,99
CUST-03209,Randall-Stone,US,Starter,2025-06-22,True,99
CUST-03210,"Greene, Rogers and Haley",India,Enterprise,2026-04-12,True,2499
CUST-03211,Allen-Beltran,US,Growth,2025-08-31,True,499
CUST-03212,Jensen Group,India,Enterprise,2024-11-05,True,2499
CUST-03213,Solis PLC,US,Starter,2025-04-26,True,99
CUST-03214,Anderson-Fields,India,Growth,2024-07-07,True,499
CUST-03215,"Thompson, Strong and Holmes",India,Growth,2026-03-01,True,499
CUST-03216,Hall-Mckinney,India,Enterprise,2024-08-28,True,2499
CUST-03217,Gordon Ltd,India,Starter,2025-11-04,True,99
CUST-03218,"Mueller, Cameron and Burton",US,Starter,2025-08-22,True,99
CUST-03219,Hood-Moore,US,Starter,2025-06-06,False,99
CUST-03220,Harris-Davis,SEA,Enterprise,2025-06-23,True,2499
CUST-03221,Smith-Carrillo,India,Enterprise,2025-12-28,True,2499
CUST-03222,Johnson Ltd,India,Enterprise,2025-06-28,True,2499
CUST-03223,"Knapp, Miller and Reyes",India,Enterprise,2026-02-24,True,2499
CUST-03224,"Gross, Lucero and Walters",India,Starter,2025-10-19,True,99
CUST-03225,Lopez-Delgado,US,Starter,2026-01-29,True,99
CUST-03226,Phillips PLC,India,Starter,2025-03-19,True,99
CUST-03227,Barber Group,India,Starter,2025-11-06,True,99
CUST-03228,Hopkins-Hill,India,Growth,2024-12-13,True,499
CUST-03229,Burton Ltd,India,Enterprise,2024-11-17,False,2499
CUST-03230,"Camacho, Rodriguez and Ho",SEA,Starter,2026-04-28,True,99
CUST-03231,Rodriguez LLC,US,Growth,2026-06-18,True,499
CUST-03232,Kline-Davis,India,Enterprise,2026-01-25,True,2499
CUST-03233,Kirk-Durham,India,Starter,2026-06-18,True,99
CUST-03234,Myers Group,India,Starter,2025-01-29,True,99
CUST-03235,Gutierrez Group,India,Starter,2024-10-12,True,99
CUST-03236,"Jones, Mcdaniel and Brooks",India,Starter,2024-10-05,False,99
CUST-03237,Schultz-Hayes,US,Growth,2025-03-03,True,499
CUST-03238,White Inc,US,Starter,2024-12-05,True,99
CUST-03239,Keller Ltd,SEA,Starter,2025-09-26,True,99
CUST-03240,"Bond, Wilson and Cooper",SEA,Enterprise,2024-12-16,True,2499
CUST-03241,Webb-Mendez,SEA,Growth,2025-10-15,False,499
CUST-03242,"Smith, Boyd and Scott",SEA,Starter,2024-10-02,True,99
CUST-03243,Lee Inc,US,Enterprise,2024-10-06,False,2499
CUST-03244,"Johnson, Hunt and Hernandez",US,Starter,2025-01-14,True,99
CUST-03245,Wilson-Robinson,India,Starter,2024-10-01,True,99
CUST-03246,Taylor-Miller,SEA,Growth,2025-03-30,False,499
CUST-03247,"Case, Adams and Olson",SEA,Starter,2026-05-12,True,99
CUST-03248,Bailey PLC,US,Growth,2026-02-07,True,499
CUST-03249,"Phillips, Mcgee and Simpson",US,Starter,2025-07-11,True,99
CUST-03250,"Potts, Nielsen and Wright",SEA,Starter,2025-06-29,True,99
CUST-03251,Mcdaniel Ltd,India,Growth,2025-06-09,True,499
CUST-03252,Hayden-Garcia,US,Starter,2026-02-12,True,99
CUST-03253,"Collins, Bauer and Mckay",India,Growth,2024-11-11,True,499
CUST-03254,Hamilton-Griffin,India,Growth,2025-06-13,True,499
CUST-03255,"Burgess, Cabrera and Dean",India,Enterprise,2025-06-13,False,2499
CUST-03256,"Reyes, Gonzalez and Gomez",US,Growth,2025-01-05,True,499
CUST-03257,"Weiss, Cole and Preston",India,Starter,2025-04-01,True,99
CUST-03258,"King, Ortiz and Munoz",India,Growth,2025-06-05,True,499
CUST-03259,"Clements, Moreno and Sanders",US,Growth,2025-11-29,True,499
CUST-03260,White LLC,India,Growth,2025-03-14,True,499
CUST-03261,Gibbs-Howard,SEA,Growth,2024-07-31,True,499
CUST-03262,Lewis LLC,SEA,Growth,2024-10-30,True,499
CUST-03263,Thomas-Edwards,India,Starter,2024-09-14,True,99
CUST-03264,Flores Inc,US,Growth,2025-11-17,True,499
CUST-03265,"Murphy, Marshall and Pope",India,Starter,2026-03-10,True,99
CUST-03266,Hoffman Group,SEA,Starter,2025-08-02,True,99
CUST-03267,Guzman-Rose,SEA,Growth,2025-08-06,True,499
CUST-03268,Hoffman Ltd,US,Starter,2026-05-06,True,99
CUST-03269,"Shah, Aguirre and Powers",US,Starter,2025-03-18,True,99
CUST-03270,"Stafford, Fisher and Avila",India,Starter,2024-11-16,True,99
CUST-03271,Li-Gonzalez,India,Growth,2024-09-04,True,499
CUST-03272,Lang Group,US,Starter,2024-09-09,False,99
CUST-03273,Mooney Group,SEA,Growth,2026-06-20,True,499
CUST-03274,Martinez and Sons,US,Starter,2026-06-12,True,99
CUST-03275,"Murphy, Reyes and Ray",US,Starter,2025-01-29,True,99
CUST-03276,Smith-Logan,US,Starter,2025-08-06,True,99
CUST-03277,"Travis, Buck and Mitchell",SEA,Growth,2025-02-19,True,499
CUST-03278,Johnson-Ferguson,India,Starter,2025-05-25,False,99
CUST-03279,"Williams, Newman and Jones",US,Enterprise,2024-07-21,True,2499
CUST-03280,Gallegos Group,SEA,Enterprise,2024-12-17,True,2499
CUST-03281,"Turner, Stewart and Reed",India,Growth,2025-12-28,True,499
CUST-03282,Hawkins LLC,US,Enterprise,2025-04-13,True,2499
CUST-03283,Salazar-Long,US,Starter,2024-11-18,True,99
CUST-03284,"Riggs, Snyder and Davidson",SEA,Growth,2025-08-10,True,499
CUST-03285,Cameron PLC,India,Growth,2024-12-19,False,499
CUST-03286,Johnson Inc,India,Growth,2025-09-19,True,499
CUST-03287,Taylor LLC,US,Enterprise,2026-03-28,True,2499
CUST-03288,"Ramsey, Perez and Miller",US,Growth,2025-04-27,False,499
CUST-03289,"Barrera, Wood and Leach",India,Enterprise,2025-12-28,True,2499
CUST-03290,Villa Inc,India,Starter,2026-02-08,True,99
CUST-03291,Ware-Williams,US,Growth,2025-08-12,True,499
CUST-03292,Valentine Inc,India,Growth,2025-07-08,False,499
CUST-03293,Murphy-Salazar,SEA,Growth,2025-08-18,True,499
CUST-03294,Nelson-Jackson,US,Starter,2026-04-01,True,99
CUST-03295,Silva Inc,India,Growth,2025-07-21,True,499
CUST-03296,Flores and Sons,US,Enterprise,2026-05-03,True,2499
CUST-03297,"Barron, Church and Gutierrez",India,Starter,2025-02-10,True,99
CUST-03298,Barnett-Boyd,India,Growth,2024-11-07,False,499
CUST-03299,Lane Ltd,US,Starter,2026-03-16,True,99
CUST-03300,Bray-Morris,SEA,Enterprise,2026-02-22,True,2499
CUST-03301,"Webb, Davis and Miranda",US,Starter,2024-07-06,True,99
CUST-03302,"Miller, Hansen and Salas",SEA,Starter,2026-02-02,False,99
CUST-03303,"Holland, Foley and Neal",India,Starter,2026-01-26,True,99
CUST-03304,Bonilla Inc,India,Growth,2026-03-04,False,499
CUST-03305,Smith and Sons,India,Starter,2025-11-24,False,99
CUST-03306,Cardenas-Lopez,India,Growth,2025-01-31,False,499
CUST-03307,Peterson PLC,India,Enterprise,2025-06-17,False,2499
CUST-03308,"Palmer, Edwards and Blackburn",India,Enterprise,2025-03-08,False,2499
CUST-03309,"Gibson, Moore and Wagner",SEA,Starter,2026-05-24,True,99
CUST-03310,Robinson LLC,US,Enterprise,2025-12-10,True,2499
CUST-03311,Hester-Parrish,US,Growth,2025-10-23,True,499
CUST-03312,"Harris, Ross and Jones",US,Starter,2025-12-13,True,99
CUST-03313,Martin-Parker,India,Starter,2026-05-11,True,99
CUST-03314,"Wong, Thomas and Walter",India,Starter,2025-09-23,True,99
CUST-03315,"Rodriguez, Smith and Murray",US,Growth,2026-02-13,True,499
CUST-03316,Johnson-Stanley,SEA,Starter,2025-09-02,False,99
CUST-03317,Bell-Wilson,India,Starter,2025-01-01,True,99
CUST-03318,"Miller, Reynolds and Hernandez",US,Growth,2025-04-06,True,499
CUST-03319,"Jordan, Cook and Alexander",US,Growth,2025-11-21,True,499
CUST-03320,Davis-Wong,SEA,Growth,2025-07-19,True,499
CUST-03321,"Reilly, Lee and Lopez",India,Growth,2026-02-28,True,499
CUST-03322,Wheeler PLC,US,Starter,2025-09-28,False,99
CUST-03323,"Snyder, Hamilton and Maldonado",SEA,Enterprise,2025-02-20,True,2499
CUST-03324,"Wright, Rodriguez and Wilson",US,Starter,2025-06-06,True,99
CUST-03325,Johnston and Sons,US,Growth,2026-01-29,True,499
CUST-03326,Patel LLC,US,Growth,2025-06-27,True,499
CUST-03327,Andrade Ltd,SEA,Starter,2024-08-06,True,99
CUST-03328,"Sullivan, Long and Robinson",India,Enterprise,2026-05-08,True,2499
CUST-03329,"Adams, Harris and Floyd",US,Starter,2025-04-17,False,99
CUST-03330,Walsh-Mccarthy,US,Starter,2025-09-14,True,99
CUST-03331,Gross-Davis,US,Enterprise,2025-12-20,True,2499
CUST-03332,"Velez, Howell and Stevenson",India,Growth,2026-01-06,False,499
CUST-03333,"Allen, Edwards and Jones",India,Growth,2026-03-30,False,499
CUST-03334,Cook Group,US,Growth,2024-12-30,True,499
CUST-03335,Rivers Ltd,US,Growth,2025-12-06,True,499
CUST-03336,Patterson-Smith,US,Starter,2025-09-25,True,99
CUST-03337,Ibarra-Jackson,US,Starter,2024-11-08,True,99
CUST-03338,Wheeler Group,SEA,Starter,2025-08-06,True,99
CUST-03339,"Smith, Marks and Kennedy",US,Starter,2025-03-15,True,99
CUST-03340,Fuentes PLC,US,Growth,2024-12-28,True,499
CUST-03341,"Mooney, Conley and Fox",SEA,Starter,2024-10-03,True,99
CUST-03342,Fischer Inc,US,Starter,2025-11-07,True,99
CUST-03343,Torres Ltd,India,Starter,2025-11-02,False,99
CUST-03344,Chavez-Navarro,SEA,Growth,2024-08-05,True,499
CUST-03345,"Scott, Tucker and Diaz",US,Growth,2024-10-18,True,499
CUST-03346,Carey LLC,India,Starter,2026-06-19,True,99
CUST-03347,"Cook, Holmes and Beck",India,Growth,2025-02-25,True,499
CUST-03348,"Washington, Nelson and Stone",India,Starter,2025-02-20,True,99
CUST-03349,"Smith, Irwin and Chase",India,Growth,2025-05-06,True,499
CUST-03350,"Mcknight, Howard and Johnson",India,Starter,2024-08-26,True,99
CUST-03351,"Figueroa, Mcpherson and Howard",SEA,Starter,2026-04-16,True,99
CUST-03352,"Davis, Knapp and Gray",US,Growth,2025-05-15,True,499
CUST-03353,Sheppard Ltd,SEA,Enterprise,2025-12-29,True,2499
CUST-03354,"Gardner, Gaines and Archer",India,Starter,2025-11-22,True,99
CUST-03355,"Thompson, Lozano and Bailey",India,Growth,2025-12-22,True,499
CUST-03356,Myers-Butler,US,Growth,2025-11-07,True,499
CUST-03357,Parker-Williams,India,Enterprise,2025-06-27,True,2499
CUST-03358,"Miles, Flowers and Martinez",US,Starter,2025-09-26,True,99
CUST-03359,Knight-Sparks,US,Starter,2025-02-04,True,99
CUST-03360,Roberts-Montes,US,Enterprise,2025-05-09,True,2499
CUST-03361,Ho-Thomas,India,Starter,2026-01-24,True,99
CUST-03362,"Hernandez, Levy and Hanson",US,Starter,2025-06-04,True,99
CUST-03363,"Martin, Tucker and Brown",India,Starter,2025-11-06,True,99
CUST-03364,Smith-Williams,US,Growth,2025-06-10,False,499
CUST-03365,Petersen-Martinez,US,Starter,2025-08-06,True,99
CUST-03366,Torres-Jordan,India,Enterprise,2025-11-22,True,2499
CUST-03367,"Flowers, Williams and Taylor",India,Starter,2026-03-02,False,99
CUST-03368,Glover-Shaw,India,Starter,2024-08-16,True,99
CUST-03369,"Moore, Miller and Nelson",US,Starter,2025-08-01,True,99
CUST-03370,"Gonzalez, Richards and Miller",India,Starter,2026-02-05,True,99
CUST-03371,Johnson LLC,SEA,Growth,2025-09-09,True,499
CUST-03372,Cain Ltd,India,Growth,2025-07-30,True,499
CUST-03373,Henderson-Rasmussen,US,Starter,2026-02-25,True,99
CUST-03374,Orozco LLC,US,Starter,2025-05-27,True,99
CUST-03375,"Collins, Elliott and Shelton",US,Growth,2024-12-08,True,499
CUST-03376,Brock-Taylor,US,Growth,2026-01-02,True,499
CUST-03377,Wright Group,India,Growth,2025-05-11,True,499
CUST-03378,"Gonzalez, Torres and Evans",India,Growth,2026-01-24,True,499
CUST-03379,"Murray, White and Patton",US,Starter,2026-06-08,True,99
CUST-03380,Davis-Rose,India,Enterprise,2024-08-23,True,2499
CUST-03381,"Edwards, Donovan and Marquez",SEA,Starter,2026-05-03,True,99
CUST-03382,Gomez-Owens,India,Starter,2024-12-15,True,99
CUST-03383,Murray-Gaines,India,Growth,2026-04-30,True,499
CUST-03384,Bernard Group,India,Enterprise,2025-09-12,False,2499
CUST-03385,Campos PLC,US,Growth,2025-03-03,True,499
CUST-03386,Buchanan-Carpenter,India,Starter,2025-10-17,True,99
