ticket_id,customer_id,created_date,category,priority,resolution_days
TKT-007884,CUST-09133,2026-05-21,Onboarding,Medium,3
TKT-007885,CUST-11240,2026-05-01,Billing,Medium,4
TKT-007886,CUST-01843,2025-12-19,Feature Request,High,1
TKT-007887,CUST-02006,2026-02-03,Billing,High,6
TKT-007888,CUST-01829,2025-11-01,Onboarding,Medium,1
TKT-007889,CUST-04018,2025-09-16,Billing,Low,0
TKT-007890,CUST-04616,2026-01-11,Technical Bug,Medium,1
TKT-007891,CUST-00013,2026-02-23,Onboarding,Medium,0
TKT-007892,CUST-05593,2025-07-24,Technical Bug,Medium,0
TKT-007893,CUST-08913,2026-03-05,Onboarding,Low,1
TKT-007894,CUST-02683,2025-07-06,Feature Request,Low,3
TKT-007895,CUST-08389,2026-05-28,Feature Request,Low,0
TKT-007896,CUST-08778,2025-10-26,Billing,Low,0
TKT-007897,CUST-04261,2025-11-16,Feature Request,High,8
TKT-007898,CUST-05981,2026-06-24,Billing,Medium,2
TKT-007899,CUST-10762,2026-05-29,Onboarding,Low,2
TKT-007900,CUST-07640,2026-03-19,Feature Request,Low,0
TKT-007901,CUST-04535,2025-09-26,Technical Bug,Medium,1
TKT-007902,CUST-06496,2025-11-15,Technical Bug,Low,3
TKT-007903,CUST-04438,2026-04-28,Onboarding,Medium,1
TKT-007904,CUST-10930,2026-02-06,Feature Request,Medium,0
TKT-007905,CUST-06184,2025-10-04,Technical Bug,High,0
TKT-007906,CUST-11455,2026-01-12,Onboarding,High,0
TKT-007907,CUST-08288,2025-10-17,Feature Request,High,2
TKT-007908,CUST-04148,2025-08-05,Technical Bug,High,0
TKT-007909,CUST-09869,2026-01-06,Billing,Medium,3
TKT-007910,CUST-08000,2026-04-10,Onboarding,High,1
TKT-007911,CUST-04754,2025-07-03,Onboarding,Medium,1
TKT-007912,CUST-02719,2026-05-04,Technical Bug,Low,1
TKT-007913,CUST-10719,2026-04-08,Feature Request,Low,5
TKT-007914,CUST-02721,2025-11-24,Onboarding,High,3
TKT-007915,CUST-09335,2026-04-26,Billing,High,0
TKT-007916,CUST-06474,2025-11-24,Feature Request,Medium,3
TKT-007917,CUST-08710,2025-11-25,Onboarding,Medium,1
TKT-007918,CUST-00215,2025-09-21,Billing,Low,3
TKT-007919,CUST-11926,2026-01-22,Technical Bug,Medium,1
TKT-007920,CUST-11335,2025-08-09,Technical Bug,Low,3
TKT-007921,CUST-07027,2025-12-28,Billing,Low,0
TKT-007922,CUST-10657,2026-03-02,Technical Bug,Low,0
TKT-007923,CUST-04479,2026-04-15,Technical Bug,Medium,1
TKT-007924,CUST-04778,2025-10-20,Billing,Medium,0
TKT-007925,CUST-10437,2026-02-04,Feature Request,Medium,2
TKT-007926,CUST-07702,2025-08-11,Feature Request,High,0
TKT-007927,CUST-02997,2026-05-12,Billing,Low,0
TKT-007928,CUST-06944,2026-01-22,Technical Bug,Medium,1
TKT-007929,CUST-11811,2025-09-25,Technical Bug,Medium,2
TKT-007930,CUST-11129,2026-03-05,Onboarding,Medium,0
TKT-007931,CUST-04933,2026-04-25,Onboarding,Medium,0
TKT-007932,CUST-00396,2026-05-20,Technical Bug,Medium,4
TKT-007933,CUST-06119,2026-06-08,Technical Bug,Medium,0
TKT-007934,CUST-08041,2025-12-28,Technical Bug,Medium,4
TKT-007935,CUST-07052,2025-11-26,Feature Request,Low,1
TKT-007936,CUST-05806,2025-11-04,Billing,Urgent,1
TKT-007937,CUST-06823,2026-02-26,Onboarding,Medium,3
TKT-007938,CUST-05252,2026-06-03,Billing,Low,3
TKT-007939,CUST-07069,2026-06-23,Billing,High,1
TKT-007940,CUST-01665,2026-04-24,Billing,Urgent,1
TKT-007941,CUST-07114,2025-07-15,Onboarding,Low,0
TKT-007942,CUST-00816,2025-09-22,Onboarding,Medium,0
TKT-007943,CUST-10611,2026-06-15,Feature Request,Medium,2
TKT-007944,CUST-03064,2025-09-24,Billing,Medium,1
TKT-007945,CUST-04334,2026-01-29,Billing,Urgent,2
TKT-007946,CUST-03520,2025-11-11,Onboarding,Low,4
TKT-007947,CUST-01819,2026-02-20,Billing,Medium,2
TKT-007948,CUST-06980,2026-02-12,Onboarding,High,3
TKT-007949,CUST-00821,2026-04-19,Billing,Low,10
TKT-007950,CUST-11100,2025-08-25,Onboarding,Low,9
TKT-007951,CUST-11327,2026-06-08,Onboarding,Low,0
TKT-007952,CUST-03653,2026-03-04,Technical Bug,Medium,2
TKT-007953,CUST-06451,2026-06-10,Technical Bug,Low,0
TKT-007954,CUST-02894,2025-12-01,Onboarding,Low,2
TKT-007955,CUST-00797,2026-04-26,Feature Request,Low,2
TKT-007956,CUST-10787,2026-05-19,Technical Bug,Medium,3
TKT-007957,CUST-10234,2025-09-01,Feature Request,High,1
TKT-007958,CUST-00386,2026-05-09,Billing,High,0
TKT-007959,CUST-08514,2026-01-24,Feature Request,Medium,1
TKT-007960,CUST-02618,2025-10-20,Onboarding,Medium,2
TKT-007961,CUST-02257,2025-07-03,Billing,Low,3
TKT-007962,CUST-00245,2026-04-23,Technical Bug,Medium,0
TKT-007963,CUST-10805,2025-08-26,Onboarding,High,0
TKT-007964,CUST-09624,2026-05-01,Onboarding,Medium,3
TKT-007965,CUST-06238,2025-11-22,Feature Request,Low,0
TKT-007966,CUST-04509,2026-04-12,Billing,Low,0
TKT-007967,CUST-06804,2025-12-05,Onboarding,Low,4
TKT-007968,CUST-00902,2026-01-26,Billing,Medium,0
TKT-007969,CUST-09364,2026-06-01,Feature Request,Medium,0
TKT-007970,CUST-03255,2025-06-26,Billing,Medium,3
TKT-007971,CUST-01583,2026-04-01,Onboarding,Medium,0
TKT-007972,CUST-02531,2025-11-04,Billing,Urgent,0
TKT-007973,CUST-03503,2026-02-09,Feature Request,Low,0
TKT-007974,CUST-02169,2026-04-29,Technical Bug,Medium,1
TKT-007975,CUST-00269,2025-06-27,Feature Request,Low,1
TKT-007976,CUST-05433,2025-10-12,Onboarding,Medium,0
TKT-007977,CUST-10567,2025-10-27,Feature Request,Medium,1
TKT-007978,CUST-06951,2025-11-19,Technical Bug,High,7
TKT-007979,CUST-10985,2025-09-26,Technical Bug,High,0
TKT-007980,CUST-02500,2025-12-17,Technical Bug,Medium,0
TKT-007981,CUST-01647,2026-06-05,Technical Bug,Low,2
TKT-007982,CUST-10706,2026-02-23,Feature Request,Low,3
TKT-007983,CUST-07040,2026-06-17,Feature Request,Medium,6
TKT-007984,CUST-09548,2026-03-29,Onboarding,High,1
TKT-007985,CUST-06488,2025-10-07,Billing,High,0
TKT-007986,CUST-09601,2026-06-13,Billing,Low,1
TKT-007987,CUST-11098,2026-02-24,Onboarding,Low,2
TKT-007988,CUST-02903,2025-12-03,Onboarding,Medium,1
TKT-007989,CUST-03728,2026-06-24,Feature Request,Medium,4
TKT-007990,CUST-06114,2026-05-29,Technical Bug,High,1
TKT-007991,CUST-01909,2025-11-02,Feature Request,Medium,4
TKT-007992,CUST-09623,2025-10-25,Technical Bug,Medium,1
TKT-007993,CUST-01520,2026-04-07,Feature Request,Medium,5
TKT-007994,CUST-02114,2026-01-06,Technical Bug,Low,3
TKT-007995,CUST-06082,2026-06-01,Feature Request,High,1
TKT-007996,CUST-07024,2026-06-24,Onboarding,High,0
TKT-007997,CUST-10901,2025-09-18,Billing,Medium,0
TKT-007998,CUST-03119,2026-04-29,Technical Bug,Low,2
TKT-007999,CUST-02778,2026-04-16,Feature Request,Medium,3
TKT-008000,CUST-10207,2025-08-09,Onboarding,Low,3
TKT-008001,CUST-02795,2026-05-05,Feature Request,Low,5
TKT-008002,CUST-02978,2025-07-25,Billing,Medium,3
TKT-008003,CUST-00826,2026-02-14,Onboarding,High,1
TKT-008004,CUST-05009,2025-07-10,Onboarding,Medium,0
TKT-008005,CUST-01426,2025-08-30,Feature Request,High,0
TKT-008006,CUST-01063,2026-02-15,Technical Bug,Medium,1
TKT-008007,CUST-07734,2025-08-06,Feature Request,Medium,0
TKT-008008,CUST-11173,2025-12-19,Onboarding,Low,3
TKT-008009,CUST-03846,2025-12-28,Onboarding,High,2
TKT-008010,CUST-09719,2025-10-04,Onboarding,Medium,2
TKT-008011,CUST-11510,2026-03-08,Technical Bug,Low,0
TKT-008012,CUST-08032,2025-10-19,Technical Bug,Medium,0
TKT-008013,CUST-10430,2025-08-25,Feature Request,Low,2
TKT-008014,CUST-04380,2025-10-07,Technical Bug,Low,0
TKT-008015,CUST-06005,2026-02-09,Technical Bug,Medium,4
TKT-008016,CUST-01413,2025-08-07,Onboarding,Medium,1
TKT-008017,CUST-10273,2026-04-01,Onboarding,High,2
TKT-008018,CUST-07684,2025-08-28,Onboarding,Low,3
TKT-008019,CUST-02422,2026-06-09,Feature Request,Medium,3
TKT-008020,CUST-05820,2026-01-26,Billing,Urgent,1
TKT-008021,CUST-04325,2025-12-17,Billing,Low,0
TKT-008022,CUST-07093,2026-02-16,Technical Bug,High,4
TKT-008023,CUST-01818,2025-11-30,Billing,Medium,0
TKT-008024,CUST-03744,2025-10-17,Technical Bug,Medium,0
TKT-008025,CUST-06399,2026-01-08,Technical Bug,High,0
TKT-008026,CUST-01875,2025-10-06,Onboarding,High,0
TKT-008027,CUST-07633,2026-02-12,Technical Bug,Low,1
TKT-008028,CUST-07766,2025-12-19,Feature Request,Medium,1
TKT-008029,CUST-02530,2025-12-08,Onboarding,Medium,1
TKT-008030,CUST-06943,2026-01-04,Onboarding,Medium,3
TKT-008031,CUST-08911,2025-07-02,Onboarding,Low,2
TKT-008032,CUST-07261,2025-12-07,Billing,Urgent,1
TKT-008033,CUST-03154,2026-05-30,Feature Request,Medium,0
TKT-008034,CUST-06478,2026-01-02,Feature Request,Medium,0
TKT-008035,CUST-11340,2025-09-29,Onboarding,Medium,1
TKT-008036,CUST-08175,2025-07-28,Technical Bug,Low,2
TKT-008037,CUST-01916,2026-02-23,Onboarding,Medium,5
TKT-008038,CUST-04757,2026-06-24,Onboarding,Medium,2
TKT-008039,CUST-07752,2026-06-03,Onboarding,Low,0
TKT-008040,CUST-10632,2025-10-10,Feature Request,Medium,6
TKT-008041,CUST-11705,2025-07-01,Billing,Medium,0
TKT-008042,CUST-04666,2026-03-08,Onboarding,Medium,6
TKT-008043,CUST-06566,2026-01-24,Onboarding,Medium,1
TKT-008044,CUST-01625,2026-04-07,Billing,Medium,2
TKT-008045,CUST-06024,2025-10-31,Feature Request,Low,0
TKT-008046,CUST-01639,2026-05-26,Technical Bug,Low,1
TKT-008047,CUST-01377,2026-02-07,Technical Bug,Medium,0
TKT-008048,CUST-08726,2026-02-22,Billing,Medium,2
TKT-008049,CUST-00173,2026-01-26,Billing,Medium,2
TKT-008050,CUST-03273,2025-08-20,Technical Bug,Medium,0
TKT-008051,CUST-03886,2025-09-01,Onboarding,Medium,0
TKT-008052,CUST-01362,2025-10-08,Onboarding,Medium,1
TKT-008053,CUST-01115,2026-06-02,Billing,Low,0
TKT-008054,CUST-04582,2026-02-22,Onboarding,Medium,0
TKT-008055,CUST-06680,2026-06-05,Feature Request,Medium,0
TKT-008056,CUST-00627,2026-01-28,Feature Request,Low,1
TKT-008057,CUST-07659,2026-03-21,Technical Bug,Medium,2
TKT-008058,CUST-08246,2026-02-12,Billing,Low,0
TKT-008059,CUST-03197,2026-04-25,Onboarding,Medium,0
TKT-008060,CUST-02420,2026-02-03,Technical Bug,High,2
TKT-008061,CUST-07252,2025-12-16,Billing,Low,4
TKT-008062,CUST-04135,2026-06-08,Billing,Low,2
TKT-008063,CUST-10613,2026-05-31,Feature Request,Medium,0
TKT-008064,CUST-00196,2026-05-26,Billing,Medium,2
TKT-008065,CUST-03855,2025-12-21,Technical Bug,Low,2
TKT-008066,CUST-01838,2026-04-17,Billing,Medium,3
TKT-008067,CUST-02531,2025-11-20,Onboarding,Low,3
TKT-008068,CUST-02763,2025-07-18,Technical Bug,Medium,0
TKT-008069,CUST-03724,2025-09-02,Billing,Low,0
TKT-008070,CUST-09988,2026-04-02,Onboarding,Medium,1
TKT-008071,CUST-00628,2026-03-03,Billing,Low,0
TKT-008072,CUST-05429,2025-10-04,Technical Bug,Low,1
TKT-008073,CUST-04118,2026-04-15,Billing,Medium,1
TKT-008074,CUST-05717,2026-06-08,Onboarding,Low,0
TKT-008075,CUST-02720,2025-09-10,Billing,Medium,0
TKT-008076,CUST-03910,2026-04-09,Billing,Low,0
TKT-008077,CUST-11701,2026-01-29,Technical Bug,Medium,0
TKT-008078,CUST-03087,2025-10-17,Billing,High,4
TKT-008079,CUST-09237,2026-03-16,Technical Bug,Low,3
TKT-008080,CUST-02301,2025-07-16,Feature Request,Medium,4
TKT-008081,CUST-11558,2026-05-07,Technical Bug,Low,0
TKT-008082,CUST-09432,2026-01-27,Technical Bug,Low,0
TKT-008083,CUST-04868,2025-12-18,Onboarding,Medium,0
TKT-008084,CUST-02445,2026-01-17,Technical Bug,Low,1
TKT-008085,CUST-06897,2025-09-10,Technical Bug,Low,1
TKT-008086,CUST-04973,2025-11-27,Technical Bug,Urgent,0
TKT-008087,CUST-09448,2025-10-30,Technical Bug,Medium,3
TKT-008088,CUST-08939,2025-12-12,Onboarding,Medium,0
TKT-008089,CUST-09048,2026-04-02,Onboarding,Medium,0
TKT-008090,CUST-02966,2025-09-24,Feature Request,Low,0
TKT-008091,CUST-11889,2025-08-04,Billing,Low,2
TKT-008092,CUST-07845,2026-01-11,Billing,Medium,1
TKT-008093,CUST-08176,2025-08-18,Feature Request,Medium,0
TKT-008094,CUST-09732,2025-11-03,Feature Request,Low,0
TKT-008095,CUST-03433,2026-05-23,Technical Bug,High,2
TKT-008096,CUST-07453,2026-05-04,Feature Request,Low,4
TKT-008097,CUST-03057,2025-07-31,Technical Bug,Medium,3
TKT-008098,CUST-06222,2026-03-03,Onboarding,Medium,0
TKT-008099,CUST-09195,2026-06-22,Billing,Low,8
TKT-008100,CUST-08036,2026-05-16,Billing,High,2
TKT-008101,CUST-07961,2025-07-31,Technical Bug,Low,2
TKT-008102,CUST-10211,2025-12-13,Onboarding,Low,2
TKT-008103,CUST-08213,2026-03-13,Technical Bug,Urgent,0
TKT-008104,CUST-06495,2025-12-03,Technical Bug,Medium,0
TKT-008105,CUST-05330,2025-08-09,Feature Request,Medium,4
TKT-008106,CUST-07829,2026-03-01,Billing,Medium,1
TKT-008107,CUST-11910,2026-06-05,Billing,Medium,2
TKT-008108,CUST-02830,2025-09-29,Feature Request,Low,0
TKT-008109,CUST-02863,2026-06-23,Onboarding,Medium,6
TKT-008110,CUST-06004,2026-05-17,Technical Bug,Low,1
TKT-008111,CUST-08513,2025-10-31,Technical Bug,Medium,0
TKT-008112,CUST-07377,2025-10-08,Onboarding,High,2
TKT-008113,CUST-05992,2026-01-23,Technical Bug,Medium,2
TKT-008114,CUST-10037,2025-07-05,Technical Bug,Medium,6
TKT-008115,CUST-02062,2026-01-16,Billing,Low,3
TKT-008116,CUST-08264,2026-03-17,Onboarding,High,2
TKT-008117,CUST-00103,2026-01-23,Technical Bug,Medium,0
TKT-008118,CUST-00053,2025-07-21,Billing,Medium,1
TKT-008119,CUST-06090,2025-08-20,Onboarding,High,5
TKT-008120,CUST-01978,2026-06-02,Onboarding,High,0
TKT-008121,CUST-01107,2026-06-01,Technical Bug,Low,1
TKT-008122,CUST-01872,2025-10-03,Technical Bug,High,0
TKT-008123,CUST-05976,2025-09-18,Feature Request,Medium,0
TKT-008124,CUST-07981,2026-01-02,Onboarding,Urgent,0
TKT-008125,CUST-08362,2026-06-09,Feature Request,Medium,2
TKT-008126,CUST-01608,2026-06-20,Technical Bug,Urgent,0
TKT-008127,CUST-01730,2025-08-28,Onboarding,Urgent,0
TKT-008128,CUST-01497,2025-08-14,Technical Bug,Medium,0
TKT-008129,CUST-07346,2025-08-04,Billing,Medium,1
TKT-008130,CUST-06256,2026-05-04,Feature Request,Low,0
TKT-008131,CUST-03032,2025-09-02,Technical Bug,Low,2
TKT-008132,CUST-01611,2025-09-11,Billing,Low,1
TKT-008133,CUST-09158,2026-01-14,Feature Request,Low,1
TKT-008134,CUST-05255,2026-01-08,Onboarding,Medium,3
TKT-008135,CUST-06310,2026-05-10,Technical Bug,High,1
TKT-008136,CUST-07638,2026-06-15,Feature Request,Medium,0
TKT-008137,CUST-01319,2025-09-11,Onboarding,Medium,1
TKT-008138,CUST-03132,2026-01-02,Billing,Medium,0
TKT-008139,CUST-08758,2026-04-09,Technical Bug,Medium,6
TKT-008140,CUST-00100,2026-05-07,Billing,Medium,0
TKT-008141,CUST-09213,2026-05-19,Onboarding,Low,0
TKT-008142,CUST-07053,2026-01-06,Onboarding,Low,0
TKT-008143,CUST-07980,2025-09-28,Feature Request,High,2
TKT-008144,CUST-01443,2025-10-28,Billing,Medium,2
TKT-008145,CUST-04197,2026-01-25,Feature Request,Medium,0
TKT-008146,CUST-01860,2026-01-06,Billing,Low,3
TKT-008147,CUST-11049,2025-07-23,Technical Bug,Low,1
TKT-008148,CUST-07494,2025-12-29,Onboarding,Low,1
TKT-008149,CUST-08198,2025-10-24,Billing,Low,1
TKT-008150,CUST-00000,2025-08-30,Technical Bug,Low,3
TKT-008151,CUST-09995,2025-10-21,Billing,Medium,0
TKT-008152,CUST-06092,2026-03-11,Feature Request,Medium,0
TKT-008153,CUST-02312,2026-02-08,Onboarding,Low,0
TKT-008154,CUST-04579,2026-02-13,Billing,Medium,0
TKT-008155,CUST-06719,2025-12-19,Onboarding,Urgent,2
TKT-008156,CUST-05542,2026-02-25,Onboarding,Low,1
TKT-008157,CUST-01299,2026-03-27,Billing,Low,4
TKT-008158,CUST-00698,2026-05-21,Technical Bug,Low,8
TKT-008159,CUST-09320,2025-08-01,Billing,Urgent,0
TKT-008160,CUST-11609,2026-01-30,Onboarding,Medium,0
TKT-008161,CUST-08131,2026-03-06,Feature Request,Medium,0
TKT-008162,CUST-02989,2025-08-22,Onboarding,Medium,3
TKT-008163,CUST-05180,2026-02-13,Billing,Low,0
TKT-008164,CUST-09956,2026-01-17,Feature Request,Medium,1
TKT-008165,CUST-01135,2026-04-24,Feature Request,Low,1
TKT-008166,CUST-10768,2025-06-30,Billing,Low,0
TKT-008167,CUST-11030,2026-06-06,Feature Request,Medium,5
TKT-008168,CUST-00382,2025-09-20,Feature Request,Low,5
TKT-008169,CUST-07723,2026-03-31,Billing,Low,2
TKT-008170,CUST-08567,2025-10-11,Onboarding,Medium,9
TKT-008171,CUST-11793,2026-04-18,Billing,High,3
TKT-008172,CUST-08979,2025-08-27,Technical Bug,Low,7
TKT-008173,CUST-09217,2025-12-29,Technical Bug,Low,0
TKT-008174,CUST-06592,2025-10-13,Feature Request,Low,4
TKT-008175,CUST-04551,2025-08-23,Feature Request,Low,0
TKT-008176,CUST-08371,2025-09-20,Technical Bug,High,5
TKT-008177,CUST-08357,2026-03-21,Onboarding,Low,0
TKT-008178,CUST-04386,2025-11-07,Billing,Low,0
TKT-008179,CUST-11642,2026-06-10,Technical Bug,Low,3
TKT-008180,CUST-03892,2026-04-16,Feature Request,Medium,0
TKT-008181,CUST-04450,2026-06-08,Onboarding,High,0
TKT-008182,CUST-04409,2025-08-20,Feature Request,Low,1
TKT-008183,CUST-04070,2025-12-25,Billing,Low,0
TKT-008184,CUST-01122,2026-05-01,Billing,High,0
TKT-008185,CUST-06194,2025-12-12,Billing,Low,0
TKT-008186,CUST-01646,2026-01-16,Feature Request,Low,3
TKT-008187,CUST-00648,2025-12-27,Billing,Low,2
TKT-008188,CUST-02265,2025-10-01,Billing,Low,4
TKT-008189,CUST-11564,2025-06-28,Technical Bug,Low,0
TKT-008190,CUST-07072,2025-09-07,Billing,High,1
TKT-008191,CUST-06557,2026-04-05,Technical Bug,High,6
TKT-008192,CUST-10117,2026-01-25,Billing,High,3
TKT-008193,CUST-07504,2025-11-19,Billing,Low,0
TKT-008194,CUST-00629,2025-11-17,Feature Request,High,1
TKT-008195,CUST-05967,2026-02-08,Technical Bug,Medium,1
TKT-008196,CUST-02429,2026-04-03,Feature Request,Medium,0
TKT-008197,CUST-11973,2025-12-16,Onboarding,High,0
TKT-008198,CUST-06197,2025-10-12,Onboarding,Low,10
TKT-008199,CUST-08480,2025-09-27,Technical Bug,Medium,1
TKT-008200,CUST-09073,2025-10-13,Technical Bug,Urgent,1
TKT-008201,CUST-02440,2025-11-18,Billing,Medium,0
TKT-008202,CUST-10854,2025-08-06,Billing,Medium,0
TKT-008203,CUST-10881,2025-07-23,Technical Bug,Low,2
TKT-008204,CUST-03878,2025-07-08,Technical Bug,Low,2
TKT-008205,CUST-01405,2025-12-20,Billing,Medium,2
TKT-008206,CUST-11006,2025-06-29,Feature Request,Urgent,1
TKT-008207,CUST-10536,2025-12-04,Technical Bug,Medium,1
TKT-008208,CUST-03436,2025-12-15,Onboarding,Low,1
TKT-008209,CUST-06290,2026-05-16,Technical Bug,Low,0
TKT-008210,CUST-00200,2026-04-05,Billing,Medium,0
TKT-008211,CUST-00664,2025-09-09,Technical Bug,High,3
TKT-008212,CUST-03713,2025-12-12,Billing,High,4
TKT-008213,CUST-10325,2025-07-28,Feature Request,High,0
TKT-008214,CUST-04975,2025-10-17,Onboarding,Medium,0
TKT-008215,CUST-03225,2026-04-26,Billing,Low,1
TKT-008216,CUST-11928,2026-02-10,Technical Bug,Medium,0
TKT-008217,CUST-05495,2025-08-25,Billing,Medium,4
TKT-008218,CUST-05982,2025-12-29,Onboarding,Urgent,0
TKT-008219,CUST-11421,2026-01-28,Onboarding,Low,0
TKT-008220,CUST-10825,2026-04-29,Technical Bug,Medium,0
TKT-008221,CUST-10451,2025-11-30,Feature Request,Urgent,0
TKT-008222,CUST-08235,2025-12-09,Billing,High,2
TKT-008223,CUST-09404,2026-04-03,Technical Bug,High,3
TKT-008224,CUST-00338,2026-02-08,Billing,Medium,0
TKT-008225,CUST-03503,2025-12-23,Technical Bug,Low,1
TKT-008226,CUST-08112,2026-02-04,Feature Request,Low,2
TKT-008227,CUST-11802,2025-12-03,Onboarding,Low,1
TKT-008228,CUST-10734,2026-02-01,Technical Bug,Medium,4
TKT-008229,CUST-04121,2025-12-08,Onboarding,Low,3
TKT-008230,CUST-11409,2026-06-09,Feature Request,Medium,2
TKT-008231,CUST-11604,2026-01-28,Feature Request,Medium,2
TKT-008232,CUST-07035,2026-02-23,Onboarding,Medium,2
TKT-008233,CUST-09175,2025-08-08,Feature Request,Low,3
TKT-008234,CUST-04803,2026-05-10,Onboarding,High,0
TKT-008235,CUST-01065,2026-03-26,Onboarding,Medium,2
TKT-008236,CUST-09774,2026-01-21,Onboarding,Low,0
TKT-008237,CUST-11583,2025-09-26,Feature Request,High,0
TKT-008238,CUST-08859,2026-03-02,Billing,Medium,0
TKT-008239,CUST-07196,2026-06-04,Feature Request,Medium,0
TKT-008240,CUST-07251,2026-05-12,Technical Bug,Medium,2
TKT-008241,CUST-09475,2025-11-08,Billing,Low,1
TKT-008242,CUST-04301,2026-02-11,Billing,Low,4
TKT-008243,CUST-06597,2025-12-23,Feature Request,Medium,0
TKT-008244,CUST-03501,2025-12-27,Feature Request,Low,9
TKT-008245,CUST-08740,2025-10-29,Technical Bug,Medium,0
TKT-008246,CUST-10385,2026-03-23,Feature Request,High,1
TKT-008247,CUST-06425,2026-01-14,Feature Request,Low,11
TKT-008248,CUST-04430,2026-02-23,Technical Bug,Low,5
TKT-008249,CUST-00523,2025-08-31,Feature Request,Low,1
TKT-008250,CUST-05650,2026-02-12,Technical Bug,Medium,0
TKT-008251,CUST-07915,2026-03-06,Onboarding,Low,2
TKT-008252,CUST-11404,2026-02-14,Onboarding,Low,6
TKT-008253,CUST-00567,2025-06-25,Feature Request,Low,0
TKT-008254,CUST-05513,2025-08-08,Billing,Low,0
TKT-008255,CUST-04674,2026-04-25,Technical Bug,High,8
TKT-008256,CUST-08095,2026-05-09,Onboarding,Medium,0
TKT-008257,CUST-10027,2025-10-10,Onboarding,Low,2
TKT-008258,CUST-00321,2026-02-10,Technical Bug,Medium,0
TKT-008259,CUST-09447,2026-05-29,Technical Bug,Medium,0
TKT-008260,CUST-10348,2025-10-18,Technical Bug,Low,2
TKT-008261,CUST-06394,2026-04-18,Onboarding,Low,0
TKT-008262,CUST-10223,2026-03-13,Billing,Medium,1
TKT-008263,CUST-05373,2026-04-11,Feature Request,Medium,1
TKT-008264,CUST-06588,2025-11-12,Billing,Medium,0
TKT-008265,CUST-02764,2025-12-10,Technical Bug,Low,5
TKT-008266,CUST-07330,2026-02-01,Billing,High,5
TKT-008267,CUST-09804,2026-02-06,Feature Request,Medium,1
TKT-008268,CUST-03232,2026-01-23,Technical Bug,High,0
TKT-008269,CUST-03596,2025-12-04,Onboarding,Low,0
TKT-008270,CUST-02328,2025-09-04,Feature Request,Low,0
TKT-008271,CUST-01378,2026-01-26,Onboarding,Low,4
TKT-008272,CUST-00717,2026-02-21,Onboarding,High,2
TKT-008273,CUST-07289,2026-04-17,Onboarding,High,6
TKT-008274,CUST-08830,2025-06-24,Feature Request,Urgent,1
TKT-008275,CUST-11308,2025-07-08,Technical Bug,Low,5
TKT-008276,CUST-00295,2026-02-20,Feature Request,Low,6
TKT-008277,CUST-06753,2026-06-22,Feature Request,Urgent,2
TKT-008278,CUST-04908,2026-02-10,Billing,Low,0
TKT-008279,CUST-03149,2025-10-29,Billing,Medium,3
TKT-008280,CUST-03355,2025-08-08,Technical Bug,Urgent,0
TKT-008281,CUST-08200,2026-03-23,Onboarding,Medium,0
TKT-008282,CUST-03629,2025-08-20,Feature Request,Medium,4
TKT-008283,CUST-10809,2026-06-11,Billing,Medium,2
TKT-008284,CUST-00664,2026-05-05,Onboarding,Low,0
TKT-008285,CUST-05005,2025-11-26,Technical Bug,Low,4
TKT-008286,CUST-09600,2025-08-16,Billing,Low,0
TKT-008287,CUST-03555,2025-10-18,Technical Bug,High,4
TKT-008288,CUST-02236,2025-10-05,Feature Request,Medium,0
TKT-008289,CUST-02435,2026-04-27,Feature Request,Low,0
TKT-008290,CUST-04921,2026-02-14,Technical Bug,Medium,7
TKT-008291,CUST-11683,2026-02-22,Billing,Low,3
TKT-008292,CUST-05504,2025-08-25,Technical Bug,Medium,0
TKT-008293,CUST-00084,2025-10-15,Technical Bug,Medium,0
TKT-008294,CUST-00044,2026-02-16,Onboarding,High,0
TKT-008295,CUST-08861,2025-10-12,Feature Request,High,0
TKT-008296,CUST-02342,2025-08-11,Onboarding,High,0
TKT-008297,CUST-00398,2026-01-20,Billing,Low,5
TKT-008298,CUST-05423,2026-04-04,Onboarding,Low,3
TKT-008299,CUST-11166,2025-09-10,Technical Bug,Medium,0
TKT-008300,CUST-06130,2026-04-08,Billing,High,0
